accelx,accely,accelz,gravityx,gravityy,gravityz,linaccelx,linaccely,linaccelz,gyrx,gyry,gyrz,magx,magy,magz,orientazimuth,orientpitch,orientroll,pressure,sound,timestamp,datestamp
-1.3388,3.1518,9.1777,-0.9,3.21,9.22,-0.26,-0.03,-0.14,0.0085,0.0043,-0.0064,-127.19,54.19,68.56,78.43,-19.11,5.58,1035.4,64.525,5316503,2016-03-14 11:26:30:995
-1.1951,3.2213,9.2735,-0.95,3.22,9.21,-0.24,-0.04,-0.06,0.0064,-0.0288,0.0064,-127.56,54.94,68.56,78.21,-19.18,5.89,1035.41,64.409,5317002,2016-03-14 11:26:31:494
-1.2885,3.2596,9.3813,-0.93,3.23,9.21,-0.24,0.04,0.09,0.0043,-0.0075,0.0096,-128.25,54.19,68.19,78.53,-19.24,5.77,1035.45,62.895,5317503,2016-03-14 11:26:31:995
-1.2957,3.3195,9.2184,-1.03,3.26,9.19,-0.1,0.05,-0.04,0.0032,0.0469,-0.0064,-128.62,53.44,68.19,79.21,-19.36,6.08,1035.44,63.069,5318002,2016-03-14 11:26:32:494
-1.2646,3.4584,9.3957,-1.25,3.29,9.15,0.01,0.15,0.14,-0.0021,0.0437,-0.0117,-127.87,53.81,69.0,79.29,-19.6,7.52,1035.4,62.351,5318503,2016-03-14 11:26:32:995
-1.3244,3.4009,9.0819,-1.35,3.28,9.14,0.19,0.08,-0.07,-0.0032,0.0181,-0.0064,-126.44,53.81,67.38,78.93,-19.6,8.34,1035.4,64.267,5319002,2016-03-14 11:26:33:494
-1.425,3.1016,8.8879,-1.29,3.27,9.15,0.09,-0.09,-0.28,-0.0011,-0.0256,0.017,-126.44,54.56,68.13,78.47,-19.49,8.02,1035.41,63.226,5319503,2016-03-14 11:26:33:995
-1.2119,3.2955,9.2855,-1.1,3.28,9.17,-0.09,0.08,0.05,0.0053,-0.0128,0.0107,-127.56,55.63,69.0,78.24,-19.55,6.84,1035.45,62.838,5320002,2016-03-14 11:26:34:494
-1.2909,3.3147,9.0196,-1.16,3.31,9.16,-0.27,0.13,0.1,0.0,0.0053,0.0043,-128.25,54.56,68.19,78.74,-19.72,7.22,1035.44,64.39,5320502,2016-03-14 11:26:34:994
-1.0778,3.5901,9.2232,-1.28,3.35,9.13,0.13,0.17,0.09,-0.0011,0.0277,-0.0011,-127.19,53.81,67.38,79.21,-19.92,7.86,1035.45,64.797,5321003,2016-03-14 11:26:35:495
-1.0634,3.3626,9.0484,-1.45,3.35,9.1,0.41,0.07,0.02,-0.0053,0.0629,-0.0298,-126.44,53.81,67.75,79.49,-19.97,8.92,1035.45,63.712,5321502,2016-03-14 11:26:35:994
-1.643,3.5662,9.4148,-1.7,3.35,9.06,-0.02,0.26,0.51,0.0107,0.016,-0.0075,-125.37,54.56,68.56,79.38,-19.97,10.63,1035.44,64.699,5322002,2016-03-14 11:26:36:494
-1.2215,3.8488,9.5489,-1.54,3.43,9.06,0.09,0.41,0.6,0.0,-0.0852,0.0224,-125.37,53.81,67.75,79.95,-20.47,9.65,1035.44,64.421,5322502,2016-03-14 11:26:36:994
-1.3915,3.7147,9.7022,-1.18,3.49,9.09,-0.13,0.35,0.76,-0.0085,-0.0352,0.0096,-127.19,53.81,69.0,80.16,-20.84,7.4,1035.45,64.04,5323002,2016-03-14 11:26:37:494
-1.6957,3.4608,9.41,-1.13,3.49,9.09,-0.37,0.08,0.11,0.0011,-0.0107,-0.0032,-127.19,54.19,69.38,80.68,-20.91,7.02,1035.5,64.385,5323502,2016-03-14 11:26:37:994
-1.3029,3.6931,9.5394,-1.12,3.5,9.09,-0.25,0.13,0.18,0.0128,-0.0511,0.0,-127.56,53.81,68.56,80.3,-20.96,7.15,1035.49,64.176,5324002,2016-03-14 11:26:38:494
-1.3795,3.5111,9.4915,-1.15,3.5,9.09,-0.19,0.03,0.36,0.0032,0.0586,-0.0362,-129.0,53.81,66.94,80.06,-20.97,6.96,1035.48,63.467,5324502,2016-03-14 11:26:38:994
-1.3652,3.7314,9.8459,-1.34,3.61,9.02,0.06,0.34,1.0,-0.0032,0.0533,-0.0288,-126.81,52.75,67.75,81.83,-21.53,8.25,1035.45,67.166,5325003,2016-03-14 11:26:39:495
-1.2023,3.8248,9.7453,-1.49,3.6,9.0,0.19,0.27,0.79,-0.0085,0.017,-0.0213,-125.69,51.63,68.13,82.03,-21.6,9.15,1035.45,66.86,5325502,2016-03-14 11:26:39:994
-0.9987,3.5446,9.2807,-1.47,3.55,9.02,0.3,0.16,0.51,-0.0011,-0.0181,-0.0032,-125.69,52.0,69.0,81.72,-21.23,9.26,1035.48,66.64,5326002,2016-03-14 11:26:40:494
-1.2694,3.6883,9.3166,-1.3,3.57,9.04,0.14,0.13,0.18,0.0,-0.017,0.0043,-126.44,53.81,68.19,81.49,-21.34,8.31,1035.48,66.177,5326502,2016-03-14 11:26:40:994
-0.9628,3.5662,9.4627,-1.17,3.59,9.05,-0.01,0.02,0.35,0.0117,-0.0469,0.0224,-126.81,52.38,69.38,81.56,-21.48,7.37,1035.44,64.835,5327002,2016-03-14 11:26:41:494
-1.1113,3.8847,9.8004,-0.99,3.67,9.04,-0.17,0.15,0.7,0.0383,0.0192,-0.0021,-126.44,52.0,68.94,81.58,-21.98,6.25,1035.39,65.446,5327502,2016-03-14 11:26:41:994
-1.1736,3.8153,9.434,-1.05,3.75,9.0,-0.16,0.3,0.88,0.017,-0.017,0.0032,-127.87,51.63,68.56,82.27,-22.48,6.65,1035.39,64.733,5328002,2016-03-14 11:26:42:494
-1.0323,3.6524,9.5274,-1.0,3.74,9.01,-0.02,0.08,0.85,-0.0117,-0.0043,-0.0021,-128.25,50.88,69.81,82.94,-22.62,6.47,1035.47,64.632,5328503,2016-03-14 11:26:42:995
-1.1185,3.5758,9.3214,-1.11,3.66,9.03,-0.1,-0.1,0.38,-0.0117,0.0043,-0.0149,-126.81,50.88,68.56,82.27,-21.91,7.01,1035.6,63.032,5329003,2016-03-14 11:26:43:495
-1.2382,3.765,10.3609,-1.24,3.58,9.05,0.22,0.24,-0.05,-0.0746,-0.0639,0.0096,-126.44,51.63,68.56,81.68,-21.54,8.01,1035.69,70.53,5329502,2016-03-14 11:26:43:994
-1.4322,2.6968,7.7263,-1.24,3.37,9.13,-0.03,-0.85,-1.11,-0.0096,-0.032,0.0075,-126.81,53.06,68.56,80.06,-20.09,7.73,1035.57,71.083,5330002,2016-03-14 11:26:44:494
-1.9136,3.2237,9.6687,-1.03,3.28,9.19,-0.67,0.2,0.0,0.0085,0.0437,-0.0245,-127.87,52.75,69.38,79.37,-19.48,6.21,1035.44,66.988,5330502,2016-03-14 11:26:44:994
-1.243,3.0872,10.6602,-1.17,3.21,9.19,-0.22,-0.16,0.63,0.0288,0.033,-0.0437,-127.56,52.38,69.0,79.73,-19.11,7.26,1035.26,68.905,5331002,2016-03-14 11:26:45:494
-0.9436,2.134,8.4927,-1.16,3.07,9.24,0.37,-0.46,0.64,0.017,-0.0117,-0.0202,-126.81,52.38,68.56,79.19,-18.49,7.6,1035.22,68.467,5331502,2016-03-14 11:26:45:994
-0.8574,1.7244,10.2052,-1.06,2.88,9.31,0.27,-1.22,0.77,-0.0256,0.0128,0.0021,-126.81,52.0,68.56,77.92,-17.09,6.5,1035.22,69.607,5332003,2016-03-14 11:26:46:495
-0.6227,1.4035,9.9561,-0.93,2.45,9.45,0.05,-1.24,1.34,-0.032,-0.0096,-0.0075,-127.19,53.44,69.81,76.03,-15.14,5.52,1035.17,69.699,5332502,2016-03-14 11:26:46:994
-1.1736,1.2909,9.6304,-0.96,2.05,9.54,0.09,-0.73,0.93,-0.0202,0.0096,-0.0043,-126.44,53.44,69.38,73.61,-12.07,5.75,1035.04,70.426,5333002,2016-03-14 11:26:47:494
-1.0251,1.4442,10.5549,-0.93,1.74,9.61,-0.28,-0.2,0.33,-0.0149,0.0522,-0.0064,-127.87,54.19,69.38,72.24,-10.28,5.65,1035.01,71.428,5333503,2016-03-14 11:26:47:995
-0.9628,0.1796,10.2842,-0.94,1.64,9.62,0.81,-0.98,0.95,-0.0234,0.0224,0.0053,-126.81,54.19,68.56,71.66,-9.63,5.58,1034.98,71.207,5334002,2016-03-14 11:26:48:494
-0.788,0.1509,11.4266,-0.93,1.29,9.68,0.33,-1.06,1.35,0.0298,0.0032,0.0064,-126.81,55.25,67.38,70.42,-8.03,5.85,1035.01,71.348,5334503,2016-03-14 11:26:48:995
-1.0418,0.1868,10.5333,-0.94,1.07,9.7,-0.11,-0.91,1.27,0.0383,0.0043,0.0149,-126.81,54.94,67.75,69.02,-6.27,5.54,1034.98,71.243,5335002,2016-03-14 11:26:49:494
-1.3795,0.024,11.0458,-1.07,0.85,9.71,-0.21,-0.63,0.8,0.0554,0.0,0.0181,-127.56,54.56,66.94,68.6,-5.5,6.17,1034.89,71.351,5335503,2016-03-14 11:26:49:995
-1.2167,0.0886,9.8244,-1.18,0.75,9.71,-0.16,-0.8,0.59,0.0128,-0.0021,0.0043,-125.37,55.25,67.38,67.27,-4.38,6.93,1034.88,71.343,5336003,2016-03-14 11:26:50:495
-1.7987,0.2946,10.2028,-1.23,0.54,9.71,-0.17,-0.58,0.69,-0.0075,-0.0043,-0.0138,-126.44,56.75,68.94,65.93,-3.33,7.16,1034.82,71.475,5336502,2016-03-14 11:26:50:994
-0.9412,-0.4239,10.7512,-1.17,0.49,9.72,0.52,0.1,1.0,-0.0501,-0.049,-0.0064,-126.44,54.19,68.19,66.87,-2.81,6.98,1034.71,71.373,5337002,2016-03-14 11:26:51:494
-0.9173,-0.5077,10.1477,-1.08,0.37,9.74,-0.26,-0.19,1.44,0.016,0.0213,-0.0107,-127.19,54.94,68.13,66.37,-2.16,6.44,1034.61,71.376,5337502,2016-03-14 11:26:51:994
-1.7508,-0.2299,9.5729,-1.09,0.35,9.74,-0.24,-0.27,0.54,0.016,0.0149,0.0096,-126.81,54.94,68.19,66.21,-1.93,6.56,1034.41,70.819,5338002,2016-03-14 11:26:52:494
-1.1975,0.1677,10.1549,-1.07,0.23,9.75,0.35,0.18,1.12,0.0075,0.0053,0.0021,-126.81,55.25,67.38,66.04,-1.52,6.27,1034.28,69.532,5338503,2016-03-14 11:26:52:995
-0.9341,0.0599,10.2028,-1.04,0.21,9.75,0.36,-0.22,-0.22,0.0053,0.033,-0.0064,-126.44,55.63,67.38,66.17,-1.34,6.2,1034.07,69.778,5339002,2016-03-14 11:26:53:494
-1.4059,-0.0072,9.3789,-1.05,0.13,9.75,-0.02,-0.15,0.02,0.0021,0.0352,-0.0032,-126.81,54.94,68.56,65.66,-0.88,6.2,1033.94,70.581,5339502,2016-03-14 11:26:53:994
-0.855,0.3066,10.7967,-1.1,0.1,9.74,0.08,-0.1,0.67,0.0117,-0.017,0.0085,-126.06,54.19,68.19,65.79,-0.64,6.09,1033.81,68.617,5340003,2016-03-14 11:26:54:495
-0.9221,0.3281,10.2555,-1.03,0.08,9.75,0.16,0.27,0.51,0.0224,-0.0394,-0.0085,-126.44,54.94,68.19,65.22,-0.35,6.09,1033.72,69.327,5340502,2016-03-14 11:26:54:994
-0.9915,-0.1605,10.653,-1.02,0.06,9.75,-0.06,0.0,0.46,0.017,-0.0149,-0.0096,-126.44,54.94,68.19,65.38,-0.47,5.73,1033.59,67.799,5341002,2016-03-14 11:26:55:494
-0.9245,0.6514,9.8411,-1.03,0.11,9.75,0.24,0.37,0.13,0.0096,-0.0362,0.0096,-125.69,55.25,68.19,65.37,-0.53,5.91,1033.46,68.703,5341503,2016-03-14 11:26:55:995
-1.3268,0.9796,8.8927,-1.01,0.34,9.75,-0.08,1.14,0.08,-0.0309,0.032,0.0011,-126.81,54.94,68.19,66.38,-1.99,5.91,1033.14,66.422,5342005,2016-03-14 11:26:56:497
-0.9317,1.2598,10.1621,-0.98,0.53,9.74,0.08,0.79,0.38,-0.0053,-0.017,0.0043,-127.19,55.25,67.75,67.07,-3.1,5.75,1033.07,67.45,5342502,2016-03-14 11:26:56:994
-1.073,1.3819,9.7956,-1.05,0.71,9.72,-0.46,0.65,0.71,0.016,-0.0021,0.0032,-127.56,54.94,67.31,67.68,-3.92,5.98,1033.0,68.165,5343002,2016-03-14 11:26:57:494
-1.4179,1.3532,9.7286,-1.06,0.87,9.71,-0.33,0.52,0.02,-0.0075,0.0,0.0075,-127.19,54.19,68.94,68.48,-4.86,6.23,1032.94,67.12,5343503,2016-03-14 11:26:57:995
-1.3795,1.243,9.8292,-1.1,0.96,9.7,-0.3,0.39,0.25,-0.0298,0.0043,-0.0043,-126.44,54.19,68.56,68.74,-5.56,6.35,1032.72,67.213,5344002,2016-03-14 11:26:58:494
-0.946,0.7401,8.4832,-1.13,1.0,9.69,-0.25,0.88,0.71,-0.0309,-0.0032,-0.0053,-126.81,53.81,68.13,69.03,-5.85,6.65,1032.63,68.044,5344503,2016-03-14 11:26:58:995
-0.9939,1.4849,10.6267,-1.06,1.07,9.69,-0.05,0.46,0.49,0.0096,-0.0107,-0.0053,-126.81,54.56,68.13,68.93,-6.26,6.24,1032.5,67.626,5345003,2016-03-14 11:26:59:495
-1.3316,1.3244,10.0902,-1.03,1.09,9.69,0.1,0.4,0.25,0.0149,0.0,-0.0064,-127.19,55.25,68.19,69.03,-6.38,6.07,1032.38,66.82,5345502,2016-03-14 11:26:59:994
-1.0562,1.461,9.8172,-1.01,1.14,9.69,-0.12,-0.01,-0.28,0.0234,-0.0011,-0.0011,-127.56,54.94,68.56,69.51,-6.79,5.83,1032.22,66.412,5346003,2016-03-14 11:27:00:495
-0.9388,1.9064,10.6602,-0.96,1.19,9.69,0.07,0.69,0.95,0.0288,-0.0064,0.0,-127.19,54.19,69.38,69.89,-6.97,5.84,1032.11,65.896,5346502,2016-03-14 11:27:00:994
-1.0011,1.4921,9.9585,-1.02,1.22,9.68,-0.03,0.35,0.06,0.016,-0.0202,0.017,-127.56,53.44,69.38,70.44,-6.97,6.02,1031.93,66.557,5347002,2016-03-14 11:27:01:494
-1.243,1.5616,9.3023,-1.07,1.25,9.67,-0.27,0.17,0.02,0.0138,0.0202,0.0075,-127.87,54.19,68.56,70.22,-7.32,6.31,1031.81,67.14,5347503,2016-03-14 11:27:01:995
-1.3173,1.1185,9.1298,-1.11,1.31,9.66,-0.26,0.18,0.18,-0.0256,0.016,0.0043,-126.44,53.81,69.0,70.11,-7.67,6.55,1031.67,67.319,5348002,2016-03-14 11:27:02:494
-1.2861,1.4131,9.7405,-1.17,1.34,9.64,-0.28,0.24,1.1,-0.0085,-0.0096,0.0043,-127.19,54.56,68.94,69.93,-7.86,6.92,1031.57,66.398,5348503,2016-03-14 11:27:02:995
-1.0993,1.5137,10.7225,-1.16,1.39,9.64,-0.14,0.41,0.99,-0.0256,-0.0075,-0.0032,-126.81,54.94,67.75,69.98,-7.97,6.8,1031.47,65.208,5349002,2016-03-14 11:27:03:494
-1.0131,1.6142,10.5046,-1.15,1.36,9.64,-0.24,0.08,0.3,0.0085,-0.0149,-0.0064,-127.56,54.19,68.19,70.52,-7.92,6.8,1031.4,64.344,5349502,2016-03-14 11:27:03:994
-1.0682,1.4083,9.8363,-1.1,1.39,9.65,0.26,0.09,-0.27,-0.0021,0.0011,-0.0181,-127.19,53.81,68.56,70.59,-8.14,6.5,1031.27,66.13,5350003,2016-03-14 11:27:04:495
-1.0586,1.4059,9.8076,-1.02,1.38,9.66,0.15,0.02,0.24,0.0128,0.0011,-0.0107,-126.81,55.25,68.19,70.13,-8.09,6.03,1031.19,65.857,5350502,2016-03-14 11:27:04:994
-1.0011,1.5616,10.1429,-1.02,1.42,9.65,-0.13,0.08,0.39,-0.0021,-0.0288,0.0011,-127.19,53.81,68.56,70.75,-8.33,6.03,1031.06,65.184,5351002,2016-03-14 11:27:05:494
-1.2143,1.37,9.9944,-0.99,1.42,9.65,0.14,0.22,0.37,-0.0053,0.0085,-0.0021,-126.81,54.19,69.0,70.15,-8.33,5.74,1030.95,65.125,5351502,2016-03-14 11:27:05:994
-1.0945,1.437,9.6447,-0.99,1.43,9.65,0.09,0.28,0.28,-0.0043,0.0192,0.0,-126.81,54.56,68.19,70.35,-8.39,5.8,1030.84,66.968,5352002,2016-03-14 11:27:06:494
-1.1807,1.9543,10.0591,-1.01,1.45,9.65,-0.01,-0.29,0.02,0.0277,-0.0064,0.0043,-126.81,55.25,68.13,70.25,-8.27,6.03,1030.77,65.287,5352502,2016-03-14 11:27:06:994
-1.4729,1.5568,9.64,-1.02,1.44,9.65,0.07,0.3,0.11,0.0096,0.0075,-0.0011,-126.81,55.25,69.38,70.41,-8.44,6.03,1030.71,64.238,5353002,2016-03-14 11:27:07:494
-0.946,1.7747,9.7214,-1.02,1.45,9.64,0.07,0.01,-0.03,0.017,-0.0107,-0.0043,-126.81,54.19,67.75,70.91,-8.62,5.98,1030.69,65.411,5353503,2016-03-14 11:27:07:995
-0.97,1.643,9.9753,-1.02,1.47,9.64,-0.05,0.28,0.89,-0.0064,-0.0032,-0.0096,-127.19,54.19,67.75,70.9,-8.62,6.04,1030.63,62.585,5354002,2016-03-14 11:27:08:494
-0.9245,1.722,9.8795,-1.01,1.48,9.64,-0.06,0.16,0.05,0.0032,-0.0096,-0.0043,-127.19,54.94,67.75,70.52,-8.68,5.98,1030.6,63.478,5354503,2016-03-14 11:27:08:995
-1.0035,1.3292,10.0974,-1.0,1.49,9.64,-0.02,-0.01,0.43,0.0032,-0.0128,0.0043,-127.56,54.94,68.94,70.77,-8.74,5.92,1030.58,62.834,5355003,2016-03-14 11:27:09:495
-1.1999,1.425,9.9824,-1.0,1.46,9.65,-0.12,-0.09,0.31,-0.0032,0.0096,0.0,-127.19,54.56,68.56,70.54,-8.62,5.92,1030.58,61.313,5355502,2016-03-14 11:27:09:994
-0.9676,1.1592,9.5322,-1.0,1.45,9.65,0.01,0.03,-0.11,-0.0075,-0.0107,0.0021,-127.19,54.56,69.75,70.51,-8.56,5.8,1030.55,60.683,5356003,2016-03-14 11:27:10:495
-1.2143,1.4849,10.0998,-1.02,1.42,9.65,-0.01,0.11,0.57,0.0011,-0.0053,-0.0011,-126.44,54.19,67.75,69.94,-8.38,6.09,1030.5,60.121,5356502,2016-03-14 11:27:10:994
-1.0059,1.334,9.7477,-1.02,1.42,9.65,-0.02,0.17,0.71,0.0138,0.0011,-0.0021,-127.19,54.94,68.13,70.29,-8.33,6.03,1030.45,60.853,5357002,2016-03-14 11:27:11:494
-0.9484,1.6597,10.5477,-1.04,1.44,9.64,-0.44,0.19,0.28,0.0,-0.0128,-0.0053,-126.44,54.56,68.13,70.16,-8.38,6.09,1030.43,60.162,5357502,2016-03-14 11:27:11:994
-0.6562,1.8226,10.0758,-0.96,1.44,9.65,0.1,0.16,0.05,-0.0213,0.0053,-0.0128,-127.19,52.75,67.75,71.24,-8.45,5.68,1030.45,62.404,5358003,2016-03-14 11:27:12:495
-0.788,1.552,9.5465,-0.86,1.48,9.66,0.05,0.07,-0.16,0.0075,-0.0149,-0.0224,-126.81,54.94,68.13,70.55,-8.62,5.15,1030.43,62.423,5358502,2016-03-14 11:27:12:994
-0.2898,2.0837,9.8316,-0.78,1.55,9.65,0.26,0.41,0.27,0.0053,-0.0181,-0.0373,-127.87,54.94,69.81,71.14,-9.1,4.62,1030.38,64.176,5359002,2016-03-14 11:27:13:494
-0.661,2.328,9.6376,-0.66,1.65,9.64,-0.07,0.62,0.2,0.0128,-0.0138,-0.0469,-126.81,53.81,67.75,71.67,-9.62,3.91,1030.32,66.459,5359502,2016-03-14 11:27:13:994
-0.491,2.5627,9.6471,-0.58,1.88,9.61,0.21,0.72,-0.12,-0.0043,-0.0224,-0.0565,-126.81,53.44,67.75,72.98,-11.05,3.45,1030.21,59.266,5360002,2016-03-14 11:27:14:494
-0.2132,2.6393,9.513,-0.47,2.04,9.58,0.27,0.63,-0.07,-0.0011,-0.0128,-0.0692,-126.44,51.63,70.19,73.88,-11.77,2.92,1030.11,63.023,5360502,2016-03-14 11:27:14:994
-0.2275,2.783,9.2041,-0.4,2.18,9.55,0.07,0.82,-0.11,-0.0064,-0.0256,-0.0788,-127.56,51.25,69.81,75.22,-12.85,2.4,1030.03,62.978,5361002,2016-03-14 11:27:15:494
-0.3042,2.9435,9.2735,-0.35,2.42,9.5,0.1,0.62,-0.02,0.0053,-0.0266,-0.0799,-127.19,51.25,69.38,75.82,-14.17,2.11,1029.93,60.725,5361503,2016-03-14 11:27:15:995
-0.3137,3.0537,9.4986,-0.34,2.53,9.47,-0.05,0.48,0.06,-0.0021,-0.0202,-0.0831,-126.44,50.56,68.19,76.09,-14.95,2.06,1029.91,59.545,5362002,2016-03-14 11:27:16:494
-0.3257,2.9578,9.3358,-0.33,2.62,9.45,-0.03,0.41,0.0,-0.017,-0.0149,-0.0852,-126.44,50.19,70.19,77.03,-15.43,1.94,1029.89,64.186,5362503,2016-03-14 11:27:16:995
-0.2946,3.0489,9.7142,-0.32,2.71,9.42,0.0,0.32,0.04,0.0117,-0.0288,-0.0895,-125.69,49.81,69.81,77.43,-16.04,1.95,1029.84,60.512,5363002,2016-03-14 11:27:17:494
-0.2012,3.0201,9.7525,-0.27,2.78,9.4,0.07,0.22,-0.11,0.0064,-0.0234,-0.0948,-125.37,48.0,70.19,78.35,-16.34,1.7,1029.78,61.538,5363502,2016-03-14 11:27:17:994
-0.2395,2.8884,9.0532,-0.25,2.81,9.39,0.14,0.1,-0.31,0.0085,-0.0224,-0.0991,-125.0,46.88,70.19,78.96,-16.65,1.53,1029.67,62.063,5364003,2016-03-14 11:27:18:495
-0.2946,3.0225,9.6328,-0.23,2.86,9.38,0.05,0.11,0.22,0.0053,-0.032,-0.0948,-125.0,47.25,71.0,79.26,-16.95,1.4,1029.65,63.669,5364502,2016-03-14 11:27:18:994
-0.1964,2.9195,9.4915,-0.21,2.88,9.37,-0.01,0.07,0.3,0.0032,-0.0352,-0.0937,-124.62,47.63,71.81,78.99,-17.03,1.28,1029.64,62.206,5365003,2016-03-14 11:27:19:495
-0.3018,2.8812,9.3094,-0.2,2.9,9.36,-0.08,0.01,-0.01,0.0053,-0.032,-0.0905,-123.5,45.06,71.0,80.09,-17.19,1.22,1029.6,61.813,5365503,2016-03-14 11:27:19:995
-0.1796,3.0273,9.4915,-0.17,2.91,9.36,0.03,0.08,0.04,0.0117,-0.0277,-0.0927,-122.81,45.44,71.0,80.33,-17.27,1.1,1029.54,61.626,5366002,2016-03-14 11:27:20:494
0.1892,2.8285,9.0005,-0.12,2.94,9.35,0.33,-0.04,-0.28,-0.0149,-0.0181,-0.098,-122.81,44.0,71.81,80.74,-17.38,0.98,1029.54,63.464,5366502,2016-03-14 11:27:20:994
-0.4574,3.0584,9.7956,-0.18,2.98,9.34,-0.06,0.03,0.4,0.0117,-0.0224,-0.0916,-122.06,42.88,71.44,81.2,-17.69,1.1,1029.58,63.109,5367003,2016-03-14 11:27:21:495
-0.3066,2.9267,9.2184,-0.19,2.99,9.34,-0.03,0.0,-0.01,0.0053,-0.0501,-0.082,-121.31,43.25,72.63,80.73,-17.75,1.17,1029.59,62.791,5367503,2016-03-14 11:27:21:995
-0.1868,2.9387,9.5058,-0.19,3.01,9.33,-0.17,0.06,0.34,-0.0032,-0.0266,-0.0788,-121.0,42.13,73.06,81.99,-17.88,1.17,1029.52,62.094,5368003,2016-03-14 11:27:22:495
-0.5796,2.9555,9.24,-0.2,2.99,9.34,-0.37,-0.03,-0.14,0.0064,-0.0437,-0.0682,-119.5,42.88,71.0,81.09,-17.8,1.35,1029.56,63.587,5368503,2016-03-14 11:27:22:995
-0.3952,2.8644,9.7405,-0.26,2.97,9.34,-0.14,0.25,0.61,0.0032,-0.0149,-0.0629,-119.87,41.44,73.06,82.31,-17.69,1.47,1029.59,63.896,5369002,2016-03-14 11:27:23:494
-0.6443,3.0896,9.5202,-0.35,2.98,9.34,-0.2,-0.01,0.22,0.0096,-0.0256,-0.0469,-119.12,41.81,72.63,81.92,-17.68,2.15,1029.59,62.139,5369502,2016-03-14 11:27:23:994
-0.6179,2.9914,9.7717,-0.39,2.97,9.34,-0.29,-0.04,0.32,0.0,-0.0288,-0.0405,-119.12,41.06,72.63,82.39,-17.63,2.39,1029.62,61.855,5370002,2016-03-14 11:27:24:494
-0.7449,3.0393,9.6112,-0.43,2.99,9.33,-0.32,-0.02,-0.18,0.0277,-0.0064,-0.032,-118.44,39.94,72.63,82.93,-17.75,2.64,1029.63,62.374,5370502,2016-03-14 11:27:24:994
-0.8359,2.862,9.0987,-0.48,3.01,9.32,-0.3,-0.11,-0.17,0.0021,-0.016,-0.0202,-118.06,39.94,73.06,83.28,-17.88,2.83,1029.64,63.029,5371003,2016-03-14 11:27:25:495
-0.8838,2.7615,9.6447,-0.55,2.99,9.32,-0.25,-0.11,-0.01,-0.0181,-0.0075,-0.0192,-117.69,40.31,73.06,83.14,-17.87,3.19,1029.63,66.115,5371502,2016-03-14 11:27:25:994
-0.4718,2.6633,9.9513,-0.6,2.92,9.34,-0.3,-0.52,-0.45,0.0234,-0.0149,-0.0107,-119.12,39.63,73.88,83.04,-17.33,3.68,1029.73,64.849,5372002,2016-03-14 11:27:26:494
-1.243,2.2322,9.3526,-0.72,2.78,9.38,-0.37,-0.44,0.19,-0.0107,0.0043,-0.0075,-118.06,40.31,73.44,82.38,-16.59,4.33,1029.81,63.265,5372503,2016-03-14 11:27:26:995
-0.8646,2.1771,9.2735,-0.77,2.69,9.4,-0.24,-0.34,0.01,-0.0011,-0.0149,0.0,-118.06,41.06,73.81,81.56,-15.92,4.68,1029.85,64.586,5373003,2016-03-14 11:27:27:495
-1.0682,2.2465,9.5465,-0.79,2.54,9.44,-0.11,-0.37,0.23,0.0149,0.0,-0.0053,-117.31,41.44,73.44,81.04,-15.25,4.79,1029.82,63.884,5373503,2016-03-14 11:27:27:995
-1.0825,1.7939,8.8017,-0.81,2.49,9.45,-0.05,-0.16,0.21,-0.0064,-0.0064,-0.0021,-118.06,39.94,72.63,80.99,-14.71,4.9,1029.81,60.892,5374003,2016-03-14 11:27:28:495
-0.8886,2.3854,9.7597,-0.85,2.45,9.46,-0.21,0.18,0.63,0.0085,0.0075,-0.0021,-117.69,41.06,73.06,80.43,-14.59,5.08,1029.82,62.516,5374502,2016-03-14 11:27:28:994
-0.7999,2.2825,9.8483,-0.86,2.43,9.46,-0.06,0.01,-0.08,0.0053,0.016,-0.0053,-117.31,40.69,71.38,79.92,-14.35,5.19,1029.85,61.849,5375002,2016-03-14 11:27:29:494
-1.0873,2.4429,9.5058,-0.92,2.43,9.46,-0.18,0.04,-0.01,0.0096,-0.0053,0.0011,-117.69,39.63,72.25,80.88,-14.29,5.43,1029.88,64.896,5375502,2016-03-14 11:27:29:994
-1.2023,2.3687,9.307,-0.94,2.42,9.46,0.08,-0.01,0.15,-0.0011,0.0043,-0.0021,-116.62,40.69,72.63,80.15,-14.28,5.67,1029.84,63.005,5376002,2016-03-14 11:27:30:494
-1.0945,2.0789,9.0029,-0.95,2.44,9.45,-0.04,-0.05,-0.25,-0.016,-0.0096,-0.0011,-116.62,40.31,73.88,80.88,-14.41,5.8,1029.81,60.647,5376503,2016-03-14 11:27:30:995
-1.0514,2.3902,9.6926,-0.97,2.45,9.45,-0.07,0.21,0.5,-0.0117,-0.0138,0.0,-117.31,40.31,73.88,80.93,-14.46,5.86,1029.76,63.09,5377003,2016-03-14 11:27:31:495
-1.0825,2.5866,9.6495,-0.95,2.45,9.45,0.0,0.12,0.22,-0.0011,0.0032,-0.0032,-117.31,39.63,72.25,80.68,-14.46,5.74,1029.71,63.249,5377502,2016-03-14 11:27:31:994
